Name;Date;Station;Transect;Project Name;Aux4;Aux5;Height (cm);Latitude;Longitude;Depth;Camera;Photographer;Water quality;Strobes;Framing gear used;White balance card;Comments;Row;Column;Label
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3199;226;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3390;132;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3447;1248;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2982;1361;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;607;25;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;622;1212;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;38;742;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;443;1132;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;50;2126;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;725;2844;AMAC
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1579;312;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2091;1217;porM
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2079;1320;AMAC
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1563;1659;SC
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1642;2719;ATRF
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1977;2871;SND
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2048;3415;SND
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1669;3361;porM
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1436;3285;porM
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2243;1083;porM
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2418;1546;acr
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2403;2928;SND
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2562;3373;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2962;1930;SGR
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3233;2811;SND
